Datetime,Open,High,Low,Close,Volume,SMA_10,SMA_50,Return_1h,Volatility,BB_Middle,BB_Upper,BB_Lower,RSI,TR,ATR_14,SMA_20,SMA_200,Momentum_10,Z_score_30,Rolling_max_60,Rolling_min_60,Range_60,Body_size,Is_bullish,Volume_change,Target
2016-03-28,426.0,426.4,420.58,422.09,3530.11392897,415.89099999999996,413.43960000000004,0.10364753562557194,20.267434201801567,414.96850000000006,425.61271023744325,404.3242897625569,58.0266249021143,5.819999999999993,6.57214285714286,414.96850000000006,362.7104,18.069999999999993,0.653258605693213,443.4,368.88,74.51999999999998,-3.910000000000025,0,-0.22555974947627966,414.0
2016-03-29,422.07,424.37,407.22,414.0,5688.47680462,416.79800000000006,414.21240000000006,0.09968921826440336,19.87614398939262,415.01899999999995,425.6332285834155,404.4047714165844,48.26559215136649,17.149999999999977,7.42,415.01899999999995,363.58315000000005,9.069999999999993,-0.2484542658917896,443.4,368.88,74.51999999999998,-8.069999999999993,0,0.6114145092987853,412.99
2016-03-30,413.9,416.2,408.59,412.99,4792.92242388,416.971,415.001,0.09340499324878881,19.486070023784034,414.86899999999997,425.510208676894,404.2277913231059,47.426407299018756,7.610000000000014,7.731428571428572,414.86899999999997,364.4748,1.7300000000000182,-0.3174151816952793,443.4,368.88,74.51999999999998,-0.9099999999999682,0,-0.15743307241978366,416.43
2016-03-31,412.99,416.98,411.4,416.43,3750.75582527,417.47700000000003,415.7346,0.107585509867546,19.03706255752901,414.64300000000003,424.92639919225695,404.3596008077431,47.91062595940646,5.580000000000041,7.808571428571432,414.64300000000003,365.4078,5.060000000000002,0.2794705457383561,443.4,368.88,74.51999999999998,3.4399999999999977,1,-0.21743865359004455,415.59
2016-04-01,416.52,416.99,413.42,415.59,3902.80016124,417.436,416.527,0.11744776962168246,18.4135337563311,414.968,424.917905262704,405.01809473729605,62.967944407083586,3.569999999999993,6.945000000000001,414.968,366.32835,-0.410000000000025,0.24359348662973002,443.4,368.88,74.51999999999998,-0.9300000000000068,0,0.040536985891118205,418.89
2016-04-02,415.78,420.0,414.42,418.89,2395.34638881,417.45799999999997,417.2648,0.1228789706473663,17.80006742433297,415.27799999999996,425.3150232534062,405.24097674659373,64.8510638297872,5.579999999999984,6.91857142857143,415.27799999999996,367.27729999999997,0.21999999999997044,0.8547065329111901,443.4,368.88,74.51999999999998,3.1100000000000136,1,-0.3862492851673581,418.21
2016-04-03,418.46,419.44,416.1,418.21,1299.22809503,417.63,417.837,0.13372912600303621,16.957414227652798,415.49399999999997,425.5910102922622,405.39698970773776,58.403869407496956,3.339999999999975,6.651428571428572,415.49399999999997,368.2306,1.7199999999999704,0.7251500341678283,443.4,373.56,69.83999999999997,-0.25,0,-0.4576032505781128,419.66
2016-04-04,418.21,419.73,416.0,419.66,3503.42037657,417.996,418.2342,0.09437504889561121,16.584071926602743,415.67800000000005,425.9449927949998,405.4110072050003,59.70953384867651,3.730000000000018,6.527857142857146,415.67800000000005,369.16350000000006,3.660000000000025,0.9992914164014818,443.4,373.56,69.83999999999997,1.4500000000000455,1,1.6965398839293906,420.83
2016-04-05,419.66,423.0,416.61,420.83,3825.00069839,418.46899999999994,418.61260000000004,0.08825963279027671,16.281557134129752,415.9205,426.44344430480606,405.39755569519394,56.15600305888347,6.389999999999986,6.513571428571429,415.9205,370.09955,4.729999999999961,1.168203656435248,443.4,373.56,69.83999999999997,1.169999999999959,1,0.09179038974901466,421.74
2016-04-06,420.83,422.9,420.11,421.74,2396.57108013,418.04299999999995,418.9206,0.12308265871325097,15.573385888196139,416.06350000000003,426.83067873422203,405.29632126577803,54.09661062183078,2.7899999999999636,6.315714285714283,416.06350000000003,371.05275,-4.259999999999991,1.2660121368345634,443.4,373.56,69.83999999999997,0.910000000000025,1,-0.37344558364688585,420.0
2016-04-07,421.74,421.99,418.21,420.0,2843.07833683,417.834,418.90259999999995,0.12155522324289669,14.730537725927856,416.8625,426.13452669039066,407.59047330960937,54.739400486092336,3.7800000000000296,6.146428571428572,416.8625,372.00695,-2.089999999999975,0.8470598368043679,443.4,373.56,69.83999999999997,-1.740000000000009,0,0.18631087573491856,418.51
2016-04-08,420.74,423.99,416.26,418.51,4224.03090752,418.285,418.9128,0.11495630861040063,13.829317064855202,417.5415,424.9323713965235,410.1506286034765,53.30002629503022,7.730000000000018,6.350000000000002,417.5415,372.965,4.509999999999991,0.5002971813224958,443.4,373.56,69.83999999999997,-2.230000000000018,0,0.4857244180720488,418.0
2016-04-09,418.05,420.69,412.0,418.0,4455.31685277,418.78599999999994,418.92519999999996,0.11896348645465249,12.724082930117182,417.8785,424.6522924540449,411.104707545955,52.47138397502598,8.689999999999998,6.757142857142859,417.8785,373.9026,5.009999999999991,0.3791623077164113,443.4,375.97,67.42999999999995,-0.05000000000001137,0,0.054754794724215516,420.66
2016-04-10,418.0,421.73,417.02,420.66,1694.4078857,419.209,418.4704,0.10772876892692573,11.83367615800349,418.343,424.48193904771256,412.2040609522875,41.44230769230776,4.710000000000036,6.176428571428573,418.343,374.85360000000003,4.230000000000018,0.9355844665004636,443.4,375.97,67.42999999999995,2.660000000000025,1,-0.6196885784573241,421.74
2016-04-11,420.66,422.19,418.0,421.74,3325.61537946,419.82399999999996,418.21600000000007,0.12173843657738637,10.599837194947563,418.63,424.84397067734466,412.41602932265533,49.38315121607338,4.189999999999998,6.060000000000002,418.63,375.78574999999995,6.150000000000034,1.092631772289301,443.4,382.0,61.39999999999998,1.079999999999984,1,0.9627006032765892,424.12
2016-04-12,421.95,426.67,421.0,424.12,5963.95698967,420.34700000000004,417.9284,0.1102617801047121,9.583458705644034,418.9025,425.5842453597532,412.22075464024675,72.33009708737856,5.670000000000016,5.240000000000005,418.9025,376.72915,5.230000000000018,1.4745355953238706,443.4,389.6,53.799999999999955,2.170000000000016,1,0.793339370062212,424.41
2016-04-13,424.01,426.18,422.94,424.41,3958.95310307,420.967,418.0874,0.08934804928131412,8.876240895190474,419.2985,426.30891713602017,412.2880828639798,76.02552415679116,3.240000000000009,4.927857142857148,419.2985,377.68095,6.2000000000000455,1.4187842685530876,443.4,398.5,44.89999999999998,0.4000000000000341,1,-0.33618684542373634,424.95
2016-04-14,424.41,425.2,420.57,424.95,4043.29885575,421.496,418.1326,0.06290645322661326,8.573659917363463,419.746,427.007977112254,412.48402288774594,72.37394957983179,4.6299999999999955,4.860000000000001,419.746,378.6426,5.289999999999964,1.4154192142462567,443.4,398.5,44.89999999999998,0.5399999999999636,1,0.021305064870456025,428.31
2016-04-15,424.95,430.0,423.07,428.31,4383.58818976,422.244,418.25519999999995,0.06568634768978132,8.368295108483759,420.3565,428.3445444217697,412.3684555782303,79.4990723562152,6.930000000000007,5.100000000000002,420.3565,379.59259999999995,7.480000000000018,1.861303246820501,443.4,398.5,44.89999999999998,3.3600000000000136,1,0.08416131138218308,429.81
2016-04-16,429.25,432.87,426.88,429.81,1941.26218029,423.05100000000004,418.3624,0.05775951173893801,8.304428204077928,420.547,429.2513343105277,411.84266568947237,77.6315789473684,5.990000000000009,5.129285714285719,420.547,380.55415,8.069999999999993,1.9260964885941996,443.4,398.5,44.89999999999998,0.5600000000000023,1,-0.5571522469138956,426.69
2016-04-17,429.81,430.98,424.24,426.69,1537.10291209,423.71999999999997,418.2564,0.013756236635780628,8.353181962484713,420.77699999999993,429.88666427251025,411.6673357274896,69.0990990990991,6.740000000000009,5.3721428571428635,420.77699999999993,381.50094999999993,6.689999999999998,1.3815788648490919,443.4,398.5,44.89999999999998,-3.1200000000000045,0,-0.20819406688262154,426.64
2016-04-18,426.69,430.01,425.0,426.64,3199.73109182,424.533,418.14219999999995,0.02066985645933017,8.397636557141407,421.409,430.2899906986457,412.5280093013543,66.77884615384605,5.009999999999991,5.463571428571433,421.409,382.44265,8.129999999999995,1.375215967631526,443.4,398.5,44.89999999999998,-0.05000000000001137,0,1.0816635416228073,430.0
2016-04-19,426.64,430.64,426.24,430.0,2925.85599346,425.733,418.0242,0.03023623556471322,8.492247210467388,422.2595,431.0026259615144,413.5163740384856,69.94345367551107,4.399999999999977,5.321428571428576,422.2595,383.40424999999993,12.0,1.9084595277135357,443.4,398.5,44.89999999999998,3.3600000000000136,1,-0.08559316095660419,440.78
2016-04-20,430.0,443.47,429.71,440.78,7775.01611567,427.745,418.20419999999996,-0.005908885881822257,8.376141478838665,423.477,435.1070918220553,411.84690817794467,78.97139379184412,13.760000000000048,6.10500000000001,423.477,384.41145000000006,20.119999999999948,3.2573878300221497,440.78,398.5,42.27999999999997,10.779999999999973,1,1.6573475020811186,449.99
2016-04-21,441.61,450.0,440.0,449.99,5130.51410086,430.57,418.61659999999995,0.035745523178198235,9.043409155435683,425.197,441.2498523125453,409.14414768745473,87.18075874039174,10.0,6.549285714285722,425.197,385.46905,28.25,3.5117493146033842,449.99,398.5,51.49000000000001,8.379999999999995,1,-0.3401281715005312,449.0
2016-04-22,449.99,452.11,442.96,449.0,6459.86836384,433.058,419.18299999999994,0.02394526795895091,9.49250301866677,426.7025,445.65129957314264,407.75370042685734,88.27516947024853,9.150000000000034,6.650714285714295,426.7025,386.51784999999995,24.879999999999995,2.7821810526338346,449.99,398.5,51.49000000000001,-0.9900000000000091,0,0.25910741825213335,448.33
2016-04-23,449.71,449.71,444.46,448.33,1621.34711656,435.45,419.7996,0.07652595687460972,10.135351137661296,428.2085,449.0122762513388,407.40472374866124,87.9219804951237,5.25,6.405000000000009,428.2085,387.52595,23.91999999999996,2.349025957660995,449.99,398.5,51.49000000000001,-1.3799999999999955,0,-0.7490123598128233,462.49
2016-04-24,448.33,470.02,446.04,462.49,6929.00620188,439.204,421.07939999999996,0.09415883981168238,11.46435720773379,430.35,455.7570450238136,404.94295497618646,90.61953777432504,23.97999999999996,7.781428571428576,430.35,388.612,37.54000000000002,3.005354867371451,462.49,398.5,63.99000000000001,14.160000000000025,1,3.2736105865974094,463.1
2016-04-25,465.05,465.06,455.13,463.1,4752.43795841,442.683,422.1712,0.09692548202188633,12.652340819801564,432.4635,461.3327320463735,403.5942679536265,90.53312426499406,9.930000000000007,8.191428571428576,432.4635,389.70669999999996,34.79000000000002,2.5860359716179295,463.1,398.5,64.60000000000002,-1.9499999999999886,0,-0.3141241586534368,469.31
2016-04-26,463.1,469.87,462.13,469.31,6201.12877502,446.633,423.3075999999999,0.10568971610319244,14.030367584211808,434.842,467.57161163678444,402.11238836321553,91.19416590701908,7.740000000000009,8.339285714285719,434.842,390.83085,39.5,2.5677239694978145,469.31,398.5,70.81,6.2099999999999795,1,0.3048310844429585,452.96
2016-04-27,469.32,469.47,448.3,452.96,5622.08230123,449.26000000000005,424.15020000000004,0.04854279034236897,14.50923936689064,436.49000000000007,469.39173375690916,403.58826624309097,70.13115216471579,21.170000000000016,9.620000000000005,436.49000000000007,391.8693,26.269999999999982,1.4069995538842521,469.31,398.5,70.81,-16.360000000000014,0,-0.09337759217685859,448.92
2016-04-28,453.65,453.65,435.0,448.92,10110.73545543,451.488,424.86879999999996,0.03832543078524342,14.836036691704217,438.01050000000004,470.2169900128434,405.8040099871567,66.10670608789141,18.649999999999977,10.621428571428575,438.01050000000004,392.87515,22.28000000000003,1.0812489493674666,469.31,398.5,70.81,-4.729999999999961,0,0.7983969130473192,455.0
2016-04-29,448.92,455.0,445.62,455.0,2846.35455182,453.988,425.649,0.04381738930947465,15.299909880280763,439.86050000000006,471.4724514208092,408.2485485791909,67.30195773369636,9.379999999999995,10.796428571428574,439.86050000000006,393.9175,25.0,1.3567340490824333,469.31,398.5,70.81,6.079999999999984,1,-0.7184819477903206,449.02
2016-04-30,455.0,456.9,447.27,449.02,2548.50335715,454.812,426.2104,0.039927740979202486,15.606951561210755,441.2785,471.78914095654125,410.76785904345877,61.76939100600414,9.629999999999995,11.056428571428572,441.2785,394.91135,8.240000000000009,0.9267411862716759,469.31,398.5,70.81,-5.980000000000018,0,-0.10464304050932438,451.98
2016-05-01,449.46,453.52,446.5,451.98,1411.78472646,455.0110000000001,427.0682,0.0526585462421687,15.999336783573412,442.79050000000007,472.20162390701375,413.3793760929864,65.52486187845304,7.019999999999982,11.07642857142857,442.79050000000007,395.90229999999997,1.990000000000009,1.037628896720873,469.31,398.5,70.81,2.5200000000000387,1,-0.4460337976408225,442.25
2016-05-02,451.98,453.8,438.59,442.25,5667.51471221,454.33600000000007,427.6594,0.05127412760292849,16.14951208705077,443.697,471.7724143054219,415.62158569457813,58.56468780862503,15.210000000000036,11.805000000000003,443.697,396.8414,-6.75,0.39635749320076025,469.31,398.5,70.81,-9.730000000000018,0,3.0144326581723906,451.3
2016-05-03,442.18,451.3,440.78,451.3,5994.63894692,454.633,428.40759999999995,0.08095808383233538,16.468341018573692,445.0415,471.77114392225536,418.3118560777446,60.99979343110927,10.520000000000039,12.242142857142865,445.0415,397.76825,2.9700000000000273,0.9003684074177127,469.31,398.5,70.81,9.120000000000005,1,0.057719168157649436,446.7
2016-05-04,451.3,452.0,444.15,446.7,3426.02170537,453.054,429.022,0.12095357590966116,16.298461175675396,446.129,471.1308103765569,421.12718962344314,53.26566637246249,7.850000000000023,11.820000000000006,446.129,398.67865,-15.79000000000002,0.5625934593460911,469.31,404.02,65.29000000000002,-4.600000000000023,0,-0.4284857293815395,449.27
2016-05-05,446.64,449.42,445.11,449.27,2326.99729465,451.671,429.6878,0.0997772392352696,16.388996214563832,447.17699999999996,470.7502364747563,423.6037635252436,49.571428571428555,4.310000000000002,11.413571428571434,447.17699999999996,399.608,-13.830000000000041,0.6756520604105853,469.31,404.02,65.29000000000002,2.6299999999999955,1,-0.32078734615060134,456.0
2016-05-06,449.29,456.06,447.03,456.0,3971.56305264,450.34,430.43019999999996,0.1054813450023031,16.691933127277625,448.4865,470.87775701085957,426.0952429891404,53.90015600624024,9.03000000000003,11.405000000000005,448.4865,400.5689,-13.310000000000002,1.0414919142418215,469.31,404.02,65.29000000000002,6.7099999999999795,1,0.7067329909540596,460.04
2016-05-07,456.25,463.97,455.95,460.04,4029.39480207,451.04800000000006,431.5506,0.11978190492417795,17.048492203491627,450.154,470.592790158861,429.71520984113897,56.288261196434334,8.020000000000039,11.60285714285715,450.154,401.5147,7.080000000000041,1.2223790225667837,469.31,404.02,65.29000000000002,3.7900000000000205,1,0.014561458212669631,458.1
2016-05-08,460.04,460.37,455.95,458.1,1289.83677345,451.966,432.61400000000003,0.10922782633962091,17.339132042870148,451.72700000000003,469.16880591808876,434.2851940819113,47.28643837309928,4.420000000000016,10.205714285714297,451.72700000000003,402.46,9.180000000000007,1.0317771030545488,469.31,404.02,65.29000000000002,-1.9399999999999977,0,-0.6798931758219922,461.0
2016-05-09,458.1,464.79,455.62,461.0,3406.7498167,452.566,433.6088,0.10819971633933512,17.719280745598283,453.27700000000004,467.86542237421486,438.68857762578523,48.73767732628034,9.170000000000016,10.151428571428584,453.27700000000004,403.3993,6.0,1.159997552155916,469.31,404.02,65.29000000000002,2.8999999999999773,1,1.641225530876881,453.14
2016-05-10,461.0,463.0,447.38,453.14,4874.62646919,452.97799999999995,434.44419999999997,0.07646988953557421,17.92261464796074,453.895,467.24936140072316,440.5406385992768,40.46917364140045,15.620000000000005,10.714285714285726,453.895,404.2731,4.1200000000000045,0.5700976269850166,469.31,404.02,65.29000000000002,-7.860000000000014,0,0.4308730407188752,452.93
2016-05-11,453.21,457.99,449.7,452.93,4293.69357765,453.07300000000004,435.1828,0.10716468258818357,17.921495224270068,454.04200000000003,467.2795869958901,440.80441300410996,49.97816276022713,8.29000000000002,9.794285714285726,454.04200000000003,405.13789999999995,0.9499999999999886,0.5044418693170436,469.31,404.02,65.29000000000002,-0.2799999999999727,0,-0.1191748527219012,452.81
2016-05-12,452.95,453.93,448.88,452.81,2911.89869847,454.129,435.8656,0.09721582786110639,17.959903240465103,454.23249999999996,467.27276456787104,441.1922354321289,53.002933456847295,5.050000000000011,8.822857142857158,454.23249999999996,405.932,10.560000000000002,0.44448718654430536,469.31,404.02,65.29000000000002,-0.13999999999998636,0,-0.3218196301600722,455.75
2016-05-13,452.81,456.65,451.52,455.75,3383.84663536,454.57399999999996,436.6508,0.10113798352219194,18.054470920691045,454.6035,467.35572048776197,441.851279512238,50.608469901022225,5.1299999999999955,8.51928571428573,454.6035,406.79140000000007,4.449999999999989,0.6269408028033907,469.31,404.02,65.29000000000002,2.9399999999999977,1,0.16207567149845414,456.47
2016-05-14,455.74,456.99,453.51,456.47,1373.39972586,455.55100000000004,437.46020000000004,0.09733641040434637,18.172637824723335,454.30249999999995,466.5449264450815,442.0600735549184,56.60812488912545,3.480000000000018,8.080000000000016,454.30249999999995,407.59324999999995,9.770000000000039,0.6393534801588785,469.31,404.02,65.29000000000002,0.7300000000000182,1,-0.5941306229695936,457.42
2016-05-15,455.9,458.08,454.72,457.42,1521.74216119,456.366,438.28659999999996,0.09962017404682921,18.284808299463084,454.01849999999996,465.649904449754,442.38709555024593,55.0036791758646,3.359999999999957,7.818571428571444,454.01849999999996,408.37660000000005,8.150000000000034,0.6754423654101649,469.31,404.02,65.29000000000002,1.5200000000000387,1,0.1080111147081455,453.59
2016-05-16,457.31,458.0,451.11,453.59,3000.07728172,456.125,438.8384,0.08286382734912134,18.343002532873292,453.23249999999996,462.3703124181635,444.0946875818364,61.70037144036314,6.889999999999986,7.224285714285726,453.23249999999996,409.0847,-2.410000000000025,0.2578790284523585,469.31,404.02,65.29000000000002,-3.7200000000000273,0,0.9714754300912214,453.42
2016-05-17,453.58,456.09,452.09,453.42,3373.18725815,455.463,439.465,0.12227117469432214,18.048301784052388,453.2554999999999,462.392740110787,444.1182598892129,52.67812026275898,4.0,6.758571428571437,453.2554999999999,409.71655,-6.6200000000000045,0.1702085284490304,469.31,404.93,64.38,-0.15999999999996817,0,0.12436678838356108,454.02
2016-05-18,453.42,455.68,452.0,454.02,2879.78149213,455.055,440.26539999999994,0.12123083002000334,17.747522079767794,453.5105,462.4201150900419,444.60088490995804,60.286677908937605,3.680000000000007,6.460714285714293,453.5105,410.42845,-4.080000000000041,0.1602903579401239,469.31,411.26,58.05000000000001,0.5999999999999659,1,-0.14627286547103968,441.94
2016-05-19,454.02,454.89,441.94,441.94,5305.20752019,453.149,440.8444,0.0746000097262074,17.451771065000234,452.85749999999996,463.1192385928232,442.5957614071767,41.871811931692186,12.949999999999989,7.077857142857149,452.85749999999996,411.06820000000005,-19.060000000000002,-1.7752011683556288,469.31,411.37,57.94,-12.079999999999984,0,0.8422257156274933,441.35
2016-05-20,441.94,444.63,435.03,441.35,4196.80823751,451.96999999999997,441.3428,0.07287843060991328,17.13575145530386,452.47400000000005,463.8521441461512,441.0958558538489,31.193838254172007,9.600000000000023,7.1185714285714345,452.47400000000005,411.56225,-11.789999999999964,-1.8820846337330561,469.31,412.99,56.31999999999999,-0.589999999999975,0,-0.20892665903487662,443.21
2016-05-21,441.35,443.44,435.28,443.21,2150.22489442,450.99800000000005,441.8952,0.0654086538461538,16.919428554149395,452.03549999999996,464.146193795592,439.9248062044079,27.114495512646045,8.160000000000025,7.128571428571433,452.03549999999996,411.6933,-9.720000000000027,-1.4961194360804453,469.31,412.99,56.31999999999999,1.8599999999999568,1,-0.48765233655380313,438.82
2016-05-22,443.21,443.98,437.2,438.82,1458.96194615,449.599,442.29380000000003,0.048128597702247644,16.73184363037387,451.8639999999999,464.6371830925519,439.09081690744796,25.42070372259039,6.78000000000003,7.297142857142863,451.8639999999999,411.50989999999996,-13.990000000000009,-1.9743061169372143,469.31,412.99,56.31999999999999,-4.389999999999986,0,-0.32148402246847807,442.03
2016-05-23,438.94,442.9,435.0,442.03,3364.15500828,448.22700000000003,442.77020000000005,0.061322000528223786,16.494538540582557,451.4005,464.91131668029306,437.889683319707,26.005565393371995,7.899999999999977,7.2064285714285745,451.4005,411.69775000000004,-13.720000000000027,-1.4411867557616378,469.31,412.99,56.31999999999999,3.089999999999975,1,1.3058552124389142,445.7
2016-05-24,442.06,446.37,441.0,445.7,3039.3872367,447.15,443.29100000000005,0.0713942307692308,16.24924764794946,451.3504999999999,464.9417223608923,437.7592776391075,39.47368421052627,5.3700000000000045,6.474285714285718,451.3504999999999,412.0257,-10.770000000000039,-0.8762560837634441,469.31,412.99,56.31999999999999,3.6399999999999864,1,-0.09653769543337565,448.21
2016-05-25,445.7,449.6,443.58,448.21,3759.52724669,446.229,443.8386,0.07716894977168942,16.00669753536933,451.2975,464.9310837278106,437.66391627218945,43.73007438894787,6.020000000000039,6.312142857142861,451.2975,412.32675,-9.210000000000036,-0.4722099433912574,469.31,412.99,56.31999999999999,2.509999999999991,1,0.236935919613813,452.33
2016-05-26,448.21,452.5,446.8,452.33,3679.47071404,446.10299999999995,444.4504,0.061807511737089094,15.988153378249354,451.11400000000003,464.5788351368749,437.6491648631252,49.423631123919286,5.699999999999989,6.358571428571431,451.11400000000003,412.68330000000003,-1.259999999999991,0.24939662758706693,469.31,412.99,56.31999999999999,4.1200000000000045,1,-0.021294308405527373,473.96
2016-05-27,451.62,478.16,450.81,473.96,11645.63737403,448.157,445.5296,0.12288848349878001,16.39771232149871,451.80999999999995,468.3136608379079,435.306339162092,65.09199403281951,27.350000000000023,7.94571428571429,451.80999999999995,413.1531499999999,20.539999999999964,3.0868056573528353,473.96,412.99,60.96999999999997,22.339999999999975,1,2.1650305924689035,493.0
2016-05-28,471.94,498.0,468.0,493.0,8994.81486968,452.055,447.0194,0.1908212560386473,17.344386672340107,453.55499999999995,478.22082080105065,428.88917919894925,73.2231404958678,30.0,9.840000000000003,453.55499999999995,413.85864999999995,38.98000000000002,3.8212931866454496,493.0,412.99,80.00999999999999,21.060000000000002,1,-0.22762365160548337,536.95
2016-05-29,493.07,540.0,485.0,536.95,10303.32751091,461.5559999999999,449.3984,0.3001525460664909,20.834112344307954,457.35249999999996,502.0757208024808,412.6292791975191,82.68803945745995,55.0,13.528571428571436,457.35249999999996,415.00015,95.01000000000005,4.374750319965466,536.95,415.59,121.36000000000007,43.88000000000005,1,0.14547410482463352,532.89
2016-05-30,536.89,537.0,501.0,532.89,7885.75344446,470.7099999999999,451.64300000000003,0.27966284849794687,23.454178325067392,461.34,517.2929057615241,405.38709423847587,82.53199868723337,36.0,15.607857142857151,461.34,416.04445,91.53999999999996,3.1990928599634967,536.95,415.59,121.36000000000007,-4.0,0,-0.2346401261039287,522.72
2016-05-31,532.89,548.5,515.0,522.72,10268.56960798,478.66099999999994,453.66259999999994,0.2577780986068001,25.10144469417192,464.8295,526.9400982904699,402.7189017095301,76.2738853503185,33.5,17.715000000000007,464.8295,416.9975,79.51000000000005,2.3795752157398335,536.95,418.0,118.95000000000005,-10.169999999999959,0,0.3021672158915907,533.76
2016-06-01,522.72,542.87,518.0,533.76,7150.65651367,488.15500000000003,455.85540000000003,0.27422473680441173,27.139654573991738,468.87700000000007,537.8598366449155,399.89416335508463,78.0143338954469,24.870000000000005,19.228571428571435,468.87700000000007,418.00269999999995,94.94,2.413954161466611,536.95,418.0,118.95000000000005,11.039999999999964,1,-0.3036365543928319,534.01
2016-06-02,533.76,540.0,529.13,534.01,4010.05561634,497.35299999999995,458.0474,0.27689438320461024,28.905217924744118,472.78999999999996,547.295046102509,398.2849538974909,85.27856540731091,10.870000000000005,19.08000000000001,472.78999999999996,419.06704999999994,91.98000000000002,2.1366556091197038,536.95,418.0,118.95000000000005,0.25,1,-0.43920455294224714,569.79
2016-06-03,533.08,574.85,533.01,569.79,8412.79113841,509.762,460.94419999999997,0.3577419816041556,32.3613020848549,478.456,564.1332959915358,392.7787040084642,88.76146788990825,41.84000000000003,21.38285714285715,478.456,420.26215,124.08999999999997,2.7168551050687353,569.79,418.0,151.78999999999996,36.70999999999992,1,1.0979238053781413,570.41
2016-06-04,569.79,588.71,558.54,570.41,6695.69994429,521.982,463.7862,0.35544043913219103,35.35667537600482,484.1055,578.4090784273892,389.80192157261087,88.67672099245925,30.170000000000073,22.955000000000013,484.1055,421.43170000000003,122.19999999999999,2.3622749510034105,570.41,418.0,152.40999999999997,0.6200000000000045,1,-0.20410481680453652,572.02
2016-06-05,570.41,582.0,566.0,572.02,4948.3411557,533.951,466.6304,0.35633328591075064,38.046990040715606,490.02700000000004,590.90630633344,389.14769366656003,91.19757515773846,16.0,23.61357142857144,490.02700000000004,422.62435,119.69,2.121467528342203,572.02,418.0,154.01999999999998,1.6100000000000136,1,-0.2609673078436143,583.99
2016-06-06,572.02,586.02,566.32,583.99,4774.8965821,544.954,469.77639999999997,0.390452380952381,40.95050720766587,496.55550000000005,604.1371070123918,388.97389298760834,91.6500410749912,19.699999999999932,24.456428571428578,496.55550000000005,423.8993,110.03000000000003,2.1150689819470934,583.99,418.0,165.99,11.970000000000027,1,-0.03505105410935716,573.62
2016-06-07,583.99,594.44,563.0,573.62,6812.45763905,553.016,472.71600000000007,0.37062435784091186,42.996892297043,502.53549999999996,613.407660327964,391.66333967203593,86.1111111111111,31.440000000000055,26.31857142857144,502.53549999999996,425.1721,80.62,1.7265743987419226,583.99,418.0,165.99,-10.370000000000005,0,0.4267235995410563,580.21
2016-06-08,572.5,582.77,571.86,580.21,3309.38141578,557.3419999999999,475.72020000000003,0.3880622009569379,45.061741362006856,509.44899999999996,621.6477000393794,397.2502999606205,86.42384105960265,10.909999999999968,26.667857142857148,509.44899999999996,426.44725,43.25999999999999,1.6930637697963413,583.99,420.66,163.32999999999998,7.710000000000036,1,-0.5142162210580006,576.8
2016-06-09,581.7,584.25,572.97,576.8,3564.17255631,561.733,478.44059999999996,0.37117862406694213,46.79271106018236,516.2214999999999,627.4604108890851,404.9825891109147,84.48113468890239,11.279999999999973,27.066428571428577,516.2214999999999,427.71645000000007,43.90999999999997,1.5005966142907243,583.99,421.74,162.25,-4.900000000000091,0,0.07699056364887058,577.9
2016-06-10,576.68,580.0,572.0,577.9,3711.39829937,567.251,480.9988000000001,0.37027552520510265,48.379426822371,522.9559999999999,631.8677857234654,414.0442142765344,82.48937234308573,8.0,25.684285714285718,522.9559999999999,428.98605000000003,55.17999999999995,1.4073482633399452,583.99,424.12,159.87,1.2200000000000273,1,0.04130713110378226,583.7
2016-06-11,577.48,587.09,575.44,583.7,2182.38238726,572.245,483.6928,0.37626143544279933,50.02778082350275,530.2,634.733950566565,425.66604943343503,80.90921483097051,11.649999999999977,24.37357142857143,530.2,430.29614999999995,49.940000000000055,1.399046167813041,583.99,424.41,159.57999999999998,6.220000000000027,1,-0.4119783943344336,646.89
2016-06-12,583.55,648.88,580.87,646.89,12483.91806115,583.533,487.664,0.524210079875592,54.26128704473893,540.443,648.6816482391205,432.20435176087955,83.12243914196188,68.00999999999999,25.302857142857142,540.443,431.902,112.88,2.199436526793065,646.89,424.95,221.94,63.34000000000003,1,4.720316537572349,687.31
2016-06-13,646.89,725.0,646.22,687.31,19922.9094149,595.2850000000001,492.1604,0.617390281209554,60.09279604774854,552.5235,669.7942471533087,435.2527528466913,88.16231712139184,78.77999999999997,28.358571428571427,552.5235,433.5884,117.51999999999998,2.4475766392603475,687.31,426.64,260.66999999999996,40.41999999999996,1,0.5958859484107133,683.04
2016-06-14,687.37,707.02,655.0,683.04,10994.15425484,606.548,496.5592,0.59473278700007,64.9420502954909,564.265,684.5453984555761,443.98460154442387,90.81050809489865,52.01999999999998,29.68142857142857,564.265,435.2043,112.63,2.1162452856262024,687.31,426.64,260.66999999999996,-4.330000000000041,0,-0.4481652239698656,693.85
2016-06-15,683.03,695.77,672.12,693.85,6267.33061271,618.731,501.05,0.6143179544449873,69.73057106050317,576.341,697.7938370061513,454.88816299384877,90.79973495081296,23.649999999999977,29.59428571428571,576.341,436.8902499999999,121.83000000000004,2.023420773646185,693.85,426.64,267.21000000000004,10.82000000000005,1,-0.42993972365351263,767.78
